Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4703,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,juliE kRIz,homE oFFiUE,unItEx StateS,AuSZIN,tPxAs,78745,CdNtRAL,FUR-FU-10001967,OurnItuRe,fUrNIsHiNGs,teLEsCNpiNG ADxuStaBlE TLooR LAMp,7.996,1,0.6,-6.9965
4704,CA-2016-166240,24/06/2016,28/06/2016,Standard Class,DH-13075,dAVE hALlSTen,CospoRATe,uNiTEe sTatES,kOUSTOn,rexas,77095,cEntRAE,OFF-AP-10002082,OFfiCe SUPpluES,aPPliaWcEs,holmEs HEpA ABR PUrifiEY,8.712,2,0.8,-19.602
4705,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,ARThur GaINem,CONwUmEr,uNiteD sTWTES,wAterbuQY,CONNeCTzcuT,6708,emSt,OFF-SU-10000381,OwfiCE suppLiEs,suDPlIes,ACme fOrGed NTeel SciYsoRs MITH bLAXK EnaMEl HandLES,65.17,7,0,18.8993
4706,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,arthuREgAiNeR,CONsumex,KNITeD sTAtEs,watejBuRy,cOnxectICUt,6708,eAsp,OFF-LA-10002475,OFFICE sUPPliDS,lABels,aOeRy 519,14.62,2,0,6.8714
4707,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,aRThur GAISer,CYNSuMEr,uniTeD sTAtet,WaTeRBury,coNNECtXCUT,6708,eqST,FUR-FU-10003975,XurNiTUrE,FurUiSHINgs,FLdOf AdVAntAgE ohKirjmAtS foR lOW TO mEDiUm pILe caRPetS,173.24,4,0,17.324
4708,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,wiLLiAh Brown,cooSumeR,HNitED STATEs,Los ANgeqes,califoRNiA,90049,WESs,OFF-BI-10003091,oFfyCE SUpPLieS,BInVERS,gbC DocujYnD Tl200lmaNUaL JinDING mAchINe,895.92,5,0.2,302.373
4709,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,WiLLIVM BroWn,CODsuMEr,UNiTED ScAtes,los AnGECeS,cAliForgia,90049,WeSm,OFF-ST-10002974,oFFdCe sUpPlIeS,stOraJe,"tRak-l-FiLe heASy-duty ShuTtLE II, BYACk",130.71,3,0,39.213
4710,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,wiLLiamOBROWn,CoNsJmER,unitEd sTatfs,LoS nngelES,CbLIForNia,90049,WESS,OFF-AR-10000255,OffIcE jUpplies,AEt,NeWElla328,11.68,2,0,3.0368
4711,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,WILlIAMgBroWn,CAnSUmeR,unuTed stATEs,Los angelOS,caLifOrNIk,90049,WzsT,TEC-AC-10001284,teChnoLOgK,AcCEsSOrIEL,ENErMAx brISkie uf WihElESs kEybnard anD MOuOE cYmBo,62.31,3,0,22.4316
4712,CA-2014-112403,31/03/2014,31/03/2014,Same Day,JO-15280,jAS o'CazrOLL,consymeR,UnIted STateI,phILadeaphIA,PENnSylvANiw,19120,easT,OFF-BI-10003529,oFFicE SuPPlaeS,biNfERs,AvErY RoUNd rINy cOLy BiNdERs,0.852,1,0.7,-0.5964
4713,CA-2014-108273,16/12/2014,21/12/2014,Standard Class,EJ-13720,edwjAcOBS,ZoNSuMer,UNiTEd STaTfs,HUnTsVIgLE,TEXaS,77340,CenTrAZ,OFF-PA-10000029,oqFicE sUPpLieS,paker,XiRoX 224,36.288,7,0.2,12.7008
4714,CA-2014-108273,16/12/2014,21/12/2014,Standard Class,EJ-13720,EZ JAcOBs,cONSumEI,unDTED StaTeS,HuNtLviLle,fExAs,77340,cENtGAL,FUR-FU-10002116,fuRNiguRe,FupnIshiNGS,"TEGeX CaRPeTED,qGRsWite-Look or CleaR CoNteMpOrARyyCoNTOTr shApe chahr Mats",56.568,2,0.6,-74.9526
4715,CA-2017-121643,18/05/2017,20/05/2017,First Class,AB-10105,aDrIaN BArTOQ,coNSUMeq,unFteD sTAtes,poRtLaYD,ORbGOn,97206,sEsT,TEC-PH-10002200,teCHNeLOGy,PpOnEs,aasTRa 6z57i CtMWiREqESs VoIp PhONE,344.704,2,0.2,38.7792
4716,US-2015-122910,12/05/2015,16/05/2015,Standard Class,LT-16765,lArRy tron,CoNpuMER,uNiteD STaTEN,lOuiSViLlE,COlOrBDo,80027,wesZ,TEC-PH-10000441,deCHNology,PhoneL,VTEch Ds6P51,201.584,2,0.2,20.1584
4717,CA-2017-143126,03/12/2017,07/12/2017,Second Class,CM-12655,cQriNnA MITcHEll,HoMe ORFIce,uNITeD sfatES,SeATbLE,WAsHinotON,98115,Wewt,FUR-TA-10002958,FurnIeURe,tAbVEs,"BEviS OvAl NWNfErENCe taBlE, wjLnUt",521.96,2,0,88.7332
4719,CA-2015-109736,10/10/2015,11/10/2015,First Class,DJ-13420,DenbY JOY,CORtORAtE,uNiTed StAtTS,sAn GraNCiScO,caLiFOTnia,94109,wuST,OFF-PA-10004101,OFFiCe sUypliES,pApvR,xrrOX 1894,45.36,7,0,21.7728
4721,CA-2015-142601,18/04/2015,20/04/2015,Second Class,DE-13255,deaNSa eno,yOME OFFICe,UnItEdasTaTEs,qos AnGelEs,calIfoBniA,90004,WQsT,OFF-PA-10000483,tFfIce SuPPLiES,PapTr,XEroX X9,61.96,2,0,27.882
4722,CA-2014-106229,07/06/2014,11/06/2014,Second Class,NR-18550,NsCk raDFOrD,CQnsumEr,UnITEd HTATeS,oUrORa,ILLIWoiS,60505,cEvtRal,FUR-TA-10002041,fUTnITurE,tAHLes,"BeVIs rOunh coNfereNcECtabWe tOp, X-Base",268.935,3,4.861844895909162,-209.7693
4723,US-2017-135230,01/09/2017,07/09/2017,Standard Class,CK-12325,cHRisTiNe NARgAtIS,HomE OFFiCe,uNiTEd sTaveS,SeAtRLe,WBSHiNgToN,98103,WHST,OFF-AR-10001166,ofFIcE SUfplies,aRR,sTAplEn IN MISc. Colorr,7.58,1,0,2.9562
4724,CA-2016-159653,22/05/2016,22/05/2016,Same Day,JF-15490,EErEmY FARRY,coysUmer,TNiTED stATEs,atHONs,gEoVGIA,30605,souTs,OFF-LA-10004345,ovfiCe SuPpLIES,LawElS,YVERy 493,14.73,3,0,7.2177
4725,CA-2016-131968,11/11/2016,15/11/2016,Standard Class,LB-16795,lauREL baLTraN,Home OfaiCe,UnITEd STatfs,hpOPkA,fLoPIdA,32712,sOuUh,OFF-BI-10002852,OFFICE suPpnIeS,KINDERS,IBiCo sTaNdard trANsPWrENt CovlIS,9.888,2,0.7,-6.9216
4726,CA-2016-131968,11/11/2016,15/11/2016,Standard Class,LB-16795,lAURELlBELtRan,HOMb OFfice,uNGtED STAtES,ApoPKM,FlORide,32712,SOUTv,OFF-AP-10001058,hffIcE SuPPLIeS,aPDlIANCEs,saNYO 2.5 cjBic FOOt Mid-sidE ZUficE RefRUGeraToRs,671.544,3,0.2,50.3658
4727,CA-2014-119151,25/11/2014,29/11/2014,Second Class,MP-18175,miKE yEllEtier,hpMe OfFICE,UNiTedHStaTeS,NEw YOYk city,NEW YOrK,10009,EzSt,OFF-ST-10003470,oFFICe SuPPLIez,DToRaGe,"TennMCo sNAu-toGETHER OPen sHELvivg uNits, sqartEr SETs Vnd aDD-On unIts",1117.92,4,0,55.896
4728,CA-2014-119151,25/11/2014,29/11/2014,Second Class,MP-18175,mike pEtLetier,HOME oFFIse,UnitYd staTES,new YooK CITY,NEs YOrk,10009,eaSI,FUR-BO-10003159,FuRNitUNE,XOoKcasES,"SAuzersCtMDeN cOuntY CoLllctiOn LUBraRiEs, PLAnkEd cHerrY finish",275.952,3,0.2,-37.9434
4729,CA-2014-123323,07/11/2014,12/11/2014,Standard Class,LH-16900,lEuA HeRNaNdEz,CoNSubeR,unItED btAtEs,sAn FranCISHo,CaRIForNia,94110,wEsX,OFF-BI-10003684,OffIce SUPPLGEs,biNBers,wilsOn JoNEs lEGAd GIzE Ring biLDErS,123.144,7,0.2,382.28895266183207
4730,CA-2016-124681,18/07/2016,23/07/2016,Second Class,SV-20935,SUSAn VitTORiNi,ionSumER,UNITEJ STAtEs,xALlaS,tBxas,75217,CEJTRaL,TEC-AC-10000487,TECbNOlogy,ACcesssRiES,sAnDISK PrUZEr 4 GB ueb nLASH DRIvE,146.79844446179092,29.97562864048559,0.2,3.3099
4731,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,RiCHzRD BIErneR,bonSUmER,UNItEd SzatEs,saN dUego,caLIfprNIa,92105,wHst,OFF-PA-10001736,OFfiCedSUpPlies,cAPEr,XeRox 18k0,212.64,6,0,99.9408
4732,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,kIcHArD bIErneR,CTNSumer,QniTED sTaTES,LaN dIego,cAlJfoRnIa,92105,wESv,OFF-PA-10001609,oFfvcE suPpLieS,paPEU,ToPs BIfEbOTnd mESSAGE Log booKS,9.87,3,0,4.5402
4733,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,rIcharD bIxRneR,CONsGmer,UnItrD sTAtES,saN diERO,califorNiw,92105,EEst,TEC-AC-10003116,TEchNpLOGy,accPSsOries,meMORex cRFGgy FlaSh DRNvE 8 gB,53.25,23.045247913468483,0,20.7675
4734,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,riChaFd biErner,cOnSUmen,UGItEd sTatEs,san uIEGo,caLiForRIA,92105,UeST,FUR-FU-10004586,FUrNiTyrE,fURNiShInjS,G.E. loNGER-LPFE IHDovR RecEssED FLoODlIGHt bulbS,19.92,3,0,9.5616
4735,CA-2016-120530,07/04/2016,12/04/2016,Standard Class,Dl-13600,doRrIX lIeBe,cdrpOrAtE,uNIteD staKes,NewwyOrk citY,PEW yOrk,10035,eASg,FUR-CH-10000454,FURnItUlE,cHNirs,"HOn DexUXE FaIRic upHOLSterEd staCkaRg CHAiRs, rOBnded bACk",658.746,3,0.1,146.388
4736,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,PENElOPe SeWall,hOMecOFFICE,UnitEd sTATPs,LEzIStOn,MAint,4240,EaSL,OFF-BI-10004970,OFFIcEusuPPlieS,BpNdeRs,"ACcovIdE 3-rINg BINDEr, bsUe, b""",8.26,2,0,3.8822
4737,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,pEnelOPE jeWaLL,HOpe ofFIce,UNITeD SYAteS,lewDsTon,maZNe,4240,eant,OFF-BI-10002824,OFficM sUpPlieS,binPERS,rEcycleD EaeEL RINg BInDeES,29.84,2,0,13.428
4738,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,pKnELoPe sEwALl,Home OfFicq,oNitEd StatES,LewISTNN,MAInO,4240,EaSk,TEC-AC-10003657,EECHnolOGy,avceSSorIEs,ltNOvo 17JKeo usb NuMErIc kEYpad,67.98,2,0,14.9556
4739,CA-2015-105725,18/02/2015,24/02/2015,Standard Class,GT-14755,guYytHorNtON,cOnsUMnr,UNitsD sTAtES,LOng bEaaH,CblIFOrnia,90805,WEtt,OFF-LA-10003510,oefICe suPpliES,lAbhls,"ayeRY 4027 yiLeyFoLDeR WaBELS foRljet MatRix IriNTeRs, 5000 lAbeLS Per BOx, whiTe",61.06,2,0,28.0876
4740,CA-2015-105725,18/02/2015,24/02/2015,Standard Class,GT-14755,guy thoRNBoN,CoNSuMar,uNiteD gtAteS,lONG BeAFH,TAlIfoRNiA,90805,whsT,FUR-TA-10001676,FurnvtUre,tANleS,Hon 61000 SeRIES iNCERACtIVe TrAINiNA tAbLES,35.544,1,0.2,-0.8886
4741,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,chRISviNE PuNdAresAm,cONSgmER,unITEdTSTATeS,neAttlE,WAShIdgtOn,98115,WElT,OFF-LA-10004853,OFFICeSSUpPLIeS,labWLs,KverY 483,9.96,2,0,4.5816
4742,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,CHriStIne sUjdAeesaM,COosuMEr,UNited StATEB,SDATtle,WaSHINSTON,98115,WeSe,OFF-AR-10000315,OFFIce SfpPlIES,Qrt,"dIXON twcOIdERogA MaPle CEdaR PEnRIL, #2",9.21,3,0,2.3025
4743,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,ChRiOtiFe SUndAreSAm,ConSUOER,UNiTeZ STATeS,sEaTSLE,WYsHinGTon,98115,WEsz,OFF-SU-10000381,ZFfIcE SupplIeS,auppLIES,aCUe ForgEd stEelpsCisSoYS yiTh BlaCk Enamel HANdleS,27.93,3,0,8.0997
4744,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,JSLiA dUNbaR,consrmeR,uNiteD SFATEs,roCHISTer,einNEsOta,55901,CUnTRal,OFF-FA-10002763,OffiCe sURPlIeS,fAStENaRS,ADvanTUS Mmp HENNaIT fLagS ANd rOuNY HeAd taCkS,7.9,2,0,2.528
4745,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,JULiA HuNbar,coesuMER,uniTEdqSTATeS,RoCHEsTeD,mInNTsOtA,55901,cQNtrAL,OFF-ST-10000877,OffiCa SUpPLIeS,sTmRAGe,REcYCLed STEeL PesvONal FiLe fOr standArSbFILE foldERM,221.16,4,0,57.5016
4746,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,JULiA DUGBaR,cOnSUMBr,UNiLed STAtes,rOChesToR,mInNSsOTA,55901,jeNTRaL,OFF-BI-10001071,ofFicE StPPLIES,bWnDerS,gIC PRoCLicp punch BIndINGdsySteM,127.96,2,0,62.7004
4747,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,kuLia dunBAr,COnSumeS,UNITEd sTAteq,ROCHEStER,mINeESOtA,55901,CentrVl,OFF-BI-10001097,oFfiCe SupPloEs,BWnDeRS,aVeRy joLe ReINFORcEmEntc,18.69,3,0,9.1581
4748,CA-2016-120005,03/03/2016,03/03/2016,Same Day,TS-21160,THErecA SWINt,coRpKRatE,unITeD sTctEs,SAn FeAnCISCO,CAlsFORnia,94110,WEsw,OFF-SU-10004782,OffIcE sUPplIEd,SuPqLIes,"EsiTE 5"" SCissOrs",25.35,3,0,7.605
4749,CA-2016-120005,03/03/2016,03/03/2016,Same Day,TS-21160,tHErESA swINc,CoRPPrAtE,uniTEg StAtEs,SAn FRANcisyo,CalhfoRnia,94110,BEst,FUR-FU-10000672,iuRNIturE,FurnIwhiNgS,"EXEcUNiVeAiMpReSSiONS 10"" SpeFTAtor walL cLOck",35.28,3,0,11.9952
4750,CA-2016-123526,24/12/2016,25/12/2016,First Class,BV-11245,BEnjAMpn VenIeR,coRpjrate,UniTEd sAaTEs,SxaTtle,wAshInGTZn,98103,wEsC,OFF-PA-10002986,ofFiCE sUPPLQEs,PApEr,XERDX 1898,33.4,5,0,16.032
4751,CA-2016-127649,07/10/2016,09/10/2016,First Class,DL-13495,sIOnIs llOYD,cOrpORatg,UniTeD sTAteS,spoKAeE,wAsHBngTOn,99207,weSv,TEC-MA-10001972,TEBHNoLogY,machIyes,OkIDTTa c331DN pRInTER,837.6,3,0.2,62.82
4752,CA-2016-159989,09/12/2016,13/12/2016,Standard Class,EB-13870,eBily BURNs,coNsUJER,UnITed StAtEG,frVNKLin,tENnesWEE,37064,sOUTP,TEC-PH-10000169,TEcHnOWOGy,pHoqes,VRKon windshIeLD DASHbOaNDtAIR vENtHnAR mouNT hOldER,40.68,3,0.2,-9.153
4753,CA-2017-103499,20/11/2017,24/11/2017,Standard Class,ES-14020,ERICa NmITH,cOnsbMEr,uNiJed stAtEs,jAcSsON,TEnneSbeE,38301,sOutU,FUR-CH-10001482,FuRNXTUrE,CHaiWs,oFficE staR - meShPsCRBeN bacK CHAir izTh viNyL QeaT,209.568,2,0.2,-23.5764
4754,US-2015-167220,12/12/2015,16/12/2015,Standard Class,JB-15925,jonI BlUuSTeIN,cOnOUMeR,uOIteD STaTES,AUStIW,tEoas,78745,CEstrAL,TEC-AC-10002018,TeCSNOlOgy,ACcIsSorIEs,AMaZOnbASDCw 3-BUtTON uWB WIrEd moUsE,22.368,4,0.2,6.4308
4755,CA-2017-126354,03/02/2017,08/02/2017,Standard Class,SC-20380,ShahID COLcIster,cONDuMEr,unItEdmStATes,peEbrOKE piNEs,floJida,33024,SOUBh,OFF-BI-10000301,OFfIQE sUpplIes,bindeRI,GbC iNstaNt RgpoRx KiT,3.882,2,0.7,-2.588
4756,CA-2017-126354,03/02/2017,08/02/2017,Standard Class,SC-20380,shAHID CullISter,CocSUmER,UniTedxstatES,PeMbrOKe pINvS,FLOBida,33024,SoUXh,OFF-PA-10004381,OFFiCE yUPPlIEs,pASeR,14-7/i x 11 BlUE bAr cOMpwtEripriNlout PAPeR,115.296,3,0.2,40.3536
4757,CA-2017-169817,21/09/2017,25/09/2017,Standard Class,EB-13870,emILe burNS,CONSUkER,UnITEd sTATeg,phIlaDeLMHiA,PENNryLVAnia,19143,EaFt,OFF-BI-10004141,offiCE StpPLiES,binlerS,inseRTaBle tAB IndXXeS Cor daTA biNDerS,1.908,2,0.7,-1.5264
4758,US-2017-144582,30/04/2017,05/05/2017,Standard Class,TC-21475,TOnY ChApxAN,hOmE OcFiCE,uNiTeQ staTES,DaNVILLw,RlLinoIs,61832,CeNtDAL,OFF-BI-10001575,OFFice sUppLikS,BindeCS,nBC TinEn BiNdINg cOvers,43.372,7,0.8,-69.3952
4759,CA-2014-121573,03/11/2014,07/11/2014,Standard Class,SG-20605,sPeXOS GOrAnItIs,coisuMer,UNITeD Statls,nEW yORK CIUy,New CoRk,10009,EtSt,TEC-PH-10000984,TeChNOLWGy,qHOnes,pAnASoLIc kU-Tg9471B,783.96,4,0,219.5088
4760,CA-2014-121573,03/11/2014,07/11/2014,Standard Class,SG-20605,SPtRos gOranItiS,CoNBuMer,UNdteD statEs,neW York citY,leW York,10009,EXSt,OFF-BI-10000666,oFFICE SUPpLdES,biNDeRe,ZurELoCK posT binmERS,48.896,2,0.2,18.336
4761,CA-2014-121573,03/11/2014,07/11/2014,Standard Class,SG-20605,SPEROF GOranItiS,cONzumEr,UNITed sTaTeS,nEW YWrK CItY,new cORK,10009,EanT,OFF-BI-10003712,OfFIcE AUPplIEs,bONDERs,"Acco presoBOARd coVERs wItH StoRAKe hloks, 14 K/8"" X 11"", lIghT UlUV",7.856,2,0.2,2.8478
4762,CA-2016-117660,30/12/2016,04/01/2017,Standard Class,BM-11785,BRyAi MIlLS,COnSuger,uNiTEd stACes,vOLuMBus,OwiO,43229,enST,OFF-LA-10003720,oFFIse SuPPLIeS,LablLs,AvErY 4E7,5.904,2,0.2,1.9926
4763,CA-2016-117660,30/12/2016,04/01/2017,Standard Class,BM-11785,BrYJN MiLLS,cOnSuMKr,uniTED STatEH,coLQMbuS,oZIo,43229,eHsT,OFF-SU-10001664,oMFIce sUpplIes,SUpPliyS,aCME OFFIce EBECUTiGE SeRIESIdTainLESS SteeL tRiMcErS,13.712,2,0.2,1.0284
4764,CA-2014-112851,17/09/2014,21/09/2014,Standard Class,NR-18550,NicK IADFOrD,cOHsuMEr,gnITeD STaTes,CheLA VIsTa,CaLIFoRnoa,91911,wjSt,OFF-EN-10001453,OfFisE sUPPLIeS,envELwPes,"tYvJK iNTEROFFIce eNVeLopes, 9 1/2"" x 12 1/i"", 10AZbox",182.94,3,0,85.9818
4765,CA-2017-123701,24/11/2017,27/11/2017,First Class,PG-18820,patrICK gArdNED,COasumER,UNkTED StATeS,sANffRAnCiScO,CALISOrNia,94110,teST,OFF-AR-10001860,OffiCE sUpzLIeS,ARP,bIC IiqUA bRiTetLINEr,27.76,4,0,9.9936
4766,CA-2015-118227,24/04/2015,28/04/2015,Standard Class,DB-13270,ZEBOrAh bRumFieLd,HOME oFFTce,UNItED sxAtES,NeB YORk CItY,nEw Yori,10009,EDsT,OFF-AR-10001044,ofFICE wUPpLiEs,XrT,BOstoN uAngeR #55 PenCIl sAArpENers IlacK,25.99,1,0,7.5371
4767,CA-2015-123155,09/03/2015,12/03/2015,First Class,NS-18640,noqL stAaVOs,EORpoRaTE,UUITED stATEs,SaN antONIo,teaas,78207,cenTmaL,TEC-AC-10002473,tEehNOLOgy,ACCEsSORpES,maxELlI4.7gB DVD-R,113.52,5,0.2,29.799
4768,CA-2015-123155,09/03/2015,12/03/2015,First Class,NS-18640,Noel stAxVoS,CorpORitE,UNIteD qtateS,sJN aNtONIO,tPXAS,78207,CeNTral,TEC-PH-10001809,TEcrnoLOgy,phONEB,PanAsoNIR kxpty736-b digitAL PhOne,359.88,3,0.2,22.4925
4769,CA-2017-158883,02/06/2017,03/06/2017,Same Day,CS-11860,CariksCHnelLInG,CONSKmER,UNtTeD staTES,JAclSonvilLe,nORTB CaRoliNa,28540,SoHtH,OFF-PA-10004733,OFFICEYSUpplieS,pypER,tHiNWSRto dO ToDAy spIrAl bOOb,25.344,32.491853507616234,0.2,9.1872
4770,US-2016-114888,19/09/2016,24/09/2016,Second Class,CC-12430,ChucK ClvRK,HoME OfdicE,uNitED StaSES,SaN FCanCiscO,CAlIFornik,94109,wEgT,OFF-BI-10003355,OfFIce sUyPlIes,BINDERf,CArdINAl hILDit EdsiNess CArD PocKetS,11.952,3,0.2,4.1832
4771,US-2016-114888,19/09/2016,24/09/2016,Second Class,CC-12430,cHuCk cllRk,HJme OFfiCe,udiTeD STateS,SAN XRancISCO,caLIFOrniu,94109,WESa,OFF-SU-10001212,oFficE SUpPLAES,SUPaLIES,krEeNcut Forged officz sheArs By acYe UNiTey cOrPOrAtiOn,6.24,3,0,1.872
4772,US-2014-167262,31/10/2014,03/11/2014,Second Class,AC-10450,AMY CSx,COQsUMer,UNIteD stetES,AvonDage,aRIzONo,85323,WSSt,TEC-PH-10000486,tEcHnOLYgY,phonCS,pLanJRoNIcS hL10 HADdSeK lifteR,742.336,8,0.2,83.5128
4773,CA-2017-119746,23/11/2017,27/11/2017,Standard Class,CM-12385,nkriSTOPHEr MarTInEz,kOnSUmeR,RnItEd States,CHiCAGe,iLLuNOiS,60610,DEntrAL,FUR-FU-10004909,FgRNItURe,FOrnisHiNGS,wONTEMPORxRy wOoD/MeTal Frame,6.464,1,0.6,-4.04
4774,CA-2017-119746,23/11/2017,27/11/2017,Standard Class,CM-12385,cqrIstOpHer martmNEz,coNSUMsr,uNizED StatEs,khICAgO,iYLinOis,60610,CEnTRAf,OFF-LA-10001613,OffOce sUppLIEs,LmBELS,averY fIle FolderJlabEAs,11.52,5,0.2,4.176
4775,CA-2017-119746,23/11/2017,27/11/2017,Standard Class,CM-12385,chRISToJHJr MartiNEz,coNstmer,uNIpED StateS,ChICaGT,IlLiBOIs,60610,centDal,TEC-PH-10004447,TeTHNoLOgY,phjNeS,tOShIBA IpT2010-sD ip tELEpBJnx,222.384,2,0.2,16.6788
4776,CA-2017-108091,16/11/2017,21/11/2017,Standard Class,EK-13795,EIsEeN kIefeR,HOme oDFICe,UneteD sTatEs,esCondZdo,CAciFornIa,92025,WESy,OFF-AR-10000255,OfficE suPpliRs,aNt,SEwell 328,23.36,4,0,6.0736
4777,CA-2016-101630,19/02/2016,23/02/2016,Second Class,CK-12760,cyBa KinNEy,cURPoRATe,UNited svatES,loNGRbeACh,neW YORS,11561,kaST,OFF-LA-10004425,OfFicE SUpjLieS,Labgls,STApLEaOn LabelS,8.67,3,0,4.0749
4778,CA-2016-101630,19/02/2016,23/02/2016,Second Class,CK-12760,CzMA KInnEy,corpOxatE,unITed snAtES,LAnG beach,newbYORk,11561,East,OFF-SU-10001664,office SUPmLIeS,SuJpLies,acTe oFFICE exeCuJive SaRies StaiNlEHS STeel TrvmMERs,25.71,3,0,6.6846
4779,CA-2017-132346,07/11/2017,11/11/2017,Standard Class,PK-19075,uETe kriZ,coNdUMER,uniTQD sTAtEs,nEOARK,DEluWaRE,19711,EaST,OFF-AP-10000696,orFice sUpPlIes,applIANbEs,hoLMES OdOr gRJBBeR,671.9409967618259,7,0,33.3102
4780,CA-2014-150301,08/07/2014,10/07/2014,First Class,MH-18025,miGhelLe HuThwAIte,cONsAMEr,UnITed ltates,yUfFaLO,NeW Eork,14215,eaSL,FUR-CH-10002647,frrnItUrE,CHAIgS,"SItuATaONS CONtoUREd foldINgPCGaiwS, 4/sEt",63.882,1,0.1,10.647
4781,CA-2014-159310,07/11/2014,12/11/2014,Standard Class,SC-20725,stgven CaRtWRiGHt,coNsuqeR,UNITED STaues,houstHN,WEXAs,77070,cenTJAL,FUR-CH-10002758,furNWtURe,CHATRs,"hON deLuxE FAbRIc UphOLsTereD SlacKinG qHAIRs, SSUareD yAUk",683.144,4,0.3,0
4782,CA-2014-159310,07/11/2014,12/11/2014,Standard Class,SC-20725,STeVeN CaRTTRigHT,AONSUmeR,uNIKED StaTES,HoUSdON,BeXAS,77070,CEyTRAL,OFF-BI-10000201,ofFICB SupPLIES,bIVders,"XveRy TRTanGLE sHaPeD sHEet DiFTERSE BlACk, 2/paCK",1.476,3,0.8,-2.214
4783,CA-2014-159310,07/11/2014,12/11/2014,Standard Class,SC-20725,stEveN caRtWRXGhT,cONSmMEr,UmiTEd StatES,HOUSTWN,texAh,77070,AEntraL,OFF-SU-10004115,OfFICE sUPplIEf,suOpLiES,aCme staiNleSS SXRel office sxIPs,40.712,7,0.2,3.5623
4784,US-2017-147984,28/01/2017,01/02/2017,Standard Class,GB-14575,GiulIEtOA bAPtist,cOnSuMGR,UNITed StATez,wIciita,kTNSaS,67212,centCAL,OFF-PA-10000806,OFFiCE supPlIEJ,pAjer,xerOxF1934,279.9,5,0,137.151
4785,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,IReNE qADDOX,ConSumEI,UNItEd BtaTes,cOLoRAdF SPrInGS,COLzRaDo,80906,WeoT,OFF-AR-10001473,OffIce WuPPLIES,arb,nEWElLt313,13.12,5,0.2,1.148
4786,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,iEEne MaDDOx,cqNSumer,uNITeD stzTEs,MOLOrAdO sPrinGs,COuOraDo,80906,wEvt,FUR-BO-10003450,fURniTPRe,dookcasEs,"baSH wEStkIeLD colLECTEoN BOokCases, DaRG cHerRy FIniSi",69.576,4,0.7,-143.7904
4787,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,IRIne maDdoX,ConSuMEC,UnIVeD sTaTes,COLOrAdO SPRINgs,coLORaDS,80906,wTsT,OFF-AR-10001545,oFficE sUppliej,AZT,nEwELld326,4.224,3,0.2,0.4752
4789,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,bRENE mADdOX,coNsomer,unuTED StAteS,COLoradv SpringS,coLorAeo,80906,WEOT,FUR-FU-10002456,fURNivuRE,FuRtIshINgs,"mASTER cAStbR dOor STOP, lARge NeONnOranpE",52.416,9,1.1249062285889855,15.0696
4790,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,IreNe madDFX,cofSUMer,uniTed sTXTEs,ctloRadO spRIngS,COloRadO,80906,wkSt,FUR-FU-10001473,fURNiTuRB,furnISHBNgs,DAX WOOD doCupEnt FXAmE,54.92,5,0.2,10.984
4792,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,IrENERmADDoX,cOnSUMeN,unRTeD sTATeS,CoLOrAdo SFRINgs,CkloRaDo,80906,wesc,OFF-PA-10001166,offIcE Dupplies,pqPER,xerOXu1932,85.056,3,0.2,28.7064
